gene_id	PC_0	PC_1	PC_2	PC_3	PC_4
ENSG00000013293	-0.036005314	-0.013961665	-0.06586711	-0.13388276	0.047432218
ENSG00000013297	-0.033342946	-0.012948872	-0.045573212	-0.034952164	-0.02440895
ENSG00000013306	0.043286636	1.8829062	-0.010752179	0.030979434	0.012972958
ENSG00000013364	0.01038997	-0.011121434	-0.008421502	0.11470535	0.061478734
ENSG00000013374	0.009166883	-0.0066312267	-0.025984976	0.0070819263	-0.012092387
ENSG00000013375	0.023769809	-0.012855488	-0.029463794	-0.041185677	0.0062635723
ENSG00000013392	-0.02394616	-0.013824798	-0.06092817	-0.12387306	0.04313605
ENSG00000013441	0.027009219	-0.0011966139	0.1524766	0.69231796	-0.43261614
ENSG00000013503	-0.032702822	-0.013712366	-0.059646655	-0.11172989	0.042512737
ENSG00000013523	-0.032021064	-0.01357841	-0.0533242	-0.106568955	0.035840273
ENSG00000013561	-0.003048057	0.015514044	-0.05061383	-0.07805244	0.02156038
ENSG00000013563	-0.03311514	-0.013667874	-0.060986012	-0.114770785	0.04396716
ENSG00000013573	-0.034990773	-0.013639013	-0.059714105	-0.12004431	0.043019954
ENSG00000013583	-0.0036128343	-0.0038433317	-0.012407544	0.015171293	0.0034554398
ENSG00000013588	0.037933744	-0.00359056	0.1538998	0.92549443	-0.42060703
ENSG00000013619	-0.031564835	-0.013585162	-0.059364587	-0.10945656	0.032006487
ENSG00000013725	-0.03470724	-0.013584555	-0.059200827	-0.10736942	0.03227812
ENSG00000013810	-0.020254185	-0.012993209	-0.058156848	-0.10188374	0.030586844
ENSG00000014123	-0.002289811	-0.011750026	-0.016403921	0.02477108	-0.025444604
ENSG00000014138	-0.034478467	-0.013722765	-0.062496137	-0.12211341	0.043415327
ENSG00000014164	-0.03312575	-0.013730726	-0.06302366	-0.12343139	0.044471536
ENSG00000014216	0.059238464	-0.008682436	-0.012338486	0.042113017	-9.147028e-05
ENSG00000014257	-0.033625938	-0.013801616	-0.063414335	-0.12039268	0.05953169
ENSG00000014641	0.12487697	-0.0056502433	0.11165272	0.5064293	-0.21619621
ENSG00000014824	0.0127303675	-0.012509871	-0.03693803	-0.02808375	0.0018055255
ENSG00000014914	-0.035225738	-0.013687735	-0.06085043	-0.11274309	0.035359252
ENSG00000014919	-0.012419363	-0.01322704	-0.048741188	-0.081315435	0.02358922
ENSG00000015133	-0.020216076	-0.013062148	-0.048937388	-0.074876234	0.029395252
ENSG00000015153	-0.024329046	-0.012945244	-0.045911584	-0.058077175	0.0120455995
ENSG00000015171	-0.009269742	-0.012691788	-0.034739632	-0.03313677	0.00274044
ENSG00000015285	-0.034628663	-0.013418546	-0.060000747	-0.10891243	0.03389728
ENSG00000015413	-0.035126764	-0.013374446	0.030776422	-0.14318389	0.045019154
ENSG00000015475	-0.02645611	-0.01160685	-0.03424915	-0.006345234	-0.028176457
ENSG00000015479	-0.0352516	-0.013700628	-0.060592968	-0.11762801	0.04164151
ENSG00000015520	-0.03606018	-0.013983554	-0.066332676	-0.13627128	0.049360137
ENSG00000015532	-0.033264954	-0.013764243	-0.061559375	-0.12231275	0.042345222
ENSG00000015568	-0.035511956	-0.01385727	-0.06454167	-0.12833501	0.045598708
ENSG00000015592	-0.03607503	-0.0139805535	-0.06661475	-0.13685462	0.049734533
ENSG00000015676	-0.0021394836	-0.012710366	-0.041701045	-0.038648807	0.0196081
ENSG00000016082	-0.035348028	-0.013951069	-0.06374838	-0.13462266	0.048214637
ENSG00000016391	-0.033399656	-0.01381159	-0.05748827	-0.1252706	0.046577867
ENSG00000016402	-0.006946057	-0.013814939	-0.060812168	-0.10770568	0.085858844
ENSG00000016490	-0.036046177	-0.013984881	-0.06647038	-0.13636014	0.049430255
ENSG00000016602	-0.035005733	-0.013824051	-0.06261578	-0.12281699	0.041555412
ENSG00000016864	-0.01395247	-0.012092588	-0.02395568	0.026641145	-0.040373232
ENSG00000017260	-0.015261261	-0.012499366	-0.043779872	-0.04491368	0.03837593
ENSG00000017427	-0.022954602	-0.008980326	0.03588907	0.3546983	-0.3183894
ENSG00000017483	-0.03244795	-0.002856261	-0.019919021	-0.1038884	0.029862063
ENSG00000017797	0.0789892	0.0016814121	-0.028957456	7.169317e-05	-0.014689439
ENSG00000018189	-0.019805476	-0.011378178	-0.007033852	0.09895147	-0.022346219
ENSG00000018236	-0.035813328	-0.013924706	-0.065242685	-0.13058588	0.046591952
ENSG00000018280	-0.027788913	-0.008972609	-0.01786749	0.076026455	-0.07130101
ENSG00000018408	-0.007629844	-0.011012677	-0.005152883	0.12357965	-0.054051522
ENSG00000018510	-0.017615126	-0.012849142	-0.044990078	-0.06624215	0.012151211
ENSG00000018610	-0.03053568	-0.009792795	-0.057169963	-0.10325357	0.03741236
ENSG00000018625	-0.035896756	-0.013929479	-0.06536409	-0.13157193	0.046271257
ENSG00000018699	-0.016285509	-0.01334116	-0.05472942	-0.092254825	0.026616126
ENSG00000018869	-0.03527806	-0.013888196	-0.06517821	-0.13074467	0.046586562
ENSG00000019102	-0.032502517	-0.013641721	-0.058739565	-0.09848103	0.06834964
ENSG00000019144	-0.032928832	-0.013086213	-0.047111668	-0.05491872	-0.0054605175
ENSG00000019169	-0.027696043	-0.010047335	-0.011725258	0.106083125	-0.08451093
ENSG00000019186	-0.03514935	-0.013693843	-0.059842363	-0.11168168	0.035388272
ENSG00000019485	-0.0356897	-0.013906695	-0.0649718	-0.13038218	0.047382746
ENSG00000019505	-0.03606108	-0.013988165	-0.06644094	-0.13669878	0.04966311
ENSG00000019549	-0.02828915	-0.011212049	-0.009361282	0.13043877	-0.147875
ENSG00000019582	0.5150365	0.102912	1.8697854	8.510079	-2.2728999
ENSG00000019991	-0.03449611	-0.0133810975	-0.05548548	-0.08513337	0.012945697
ENSG00000019995	-0.030354882	-0.01177876	-0.054948874	-0.094982825	0.027756697
ENSG00000020129	-0.029650863	-0.01380406	-0.06326386	-0.12313325	0.046052523
ENSG00000020181	-0.03561778	-0.013860609	-0.063903935	-0.1251508	0.041360114
ENSG00000020256	-0.030407818	-0.013708858	-0.060592443	-0.115091376	0.038253646
ENSG00000020426	-0.024740696	-0.012934603	-0.04072964	-0.0521774	0.015090635
ENSG00000020577	-0.028411817	-0.0128842415	-0.045784265	-0.04411357	-0.015855128
ENSG00000020633	-0.033303227	-0.013007868	-0.050107345	-0.06919225	0.009771451
ENSG00000020922	-0.021527834	-0.012731504	-0.04655246	-0.06208233	0.010537961
ENSG00000021300	-0.030827984	-0.013571303	-0.055155035	-0.093303256	0.07842815
ENSG00000021355	0.030591533	-0.0067401915	0.12489605	0.35037407	-0.09948015
ENSG00000021461	-0.036061797	-0.013979991	-0.066233926	-0.13634183	0.049378533
ENSG00000021488	-0.036042944	-0.013975374	-0.066273645	-0.13563766	0.04898302
ENSG00000021574	-0.025242338	-0.013492677	-0.0580507	-0.102861285	0.030316012
ENSG00000021645	-0.022598714	-0.013969617	-0.065920725	-0.13443503	0.05178791
ENSG00000021762	-0.024370776	-0.013696871	-0.061403584	-0.114935935	0.036844634
ENSG00000021776	0.0030914373	-0.012825739	-0.04409406	-0.04942116	0.0030451275
ENSG00000021826	-0.035885267	-0.013877345	-0.065244235	-0.13231374	0.04694487
ENSG00000021852	-0.036025796	-0.013951032	-0.06623214	-0.13517796	0.04879692
ENSG00000022267	-0.015276743	-0.0058175116	0.095939144	0.64678687	-0.5299524
ENSG00000022277	0.03025438	-0.006479324	0.0058369255	0.13579102	-0.077230655
ENSG00000022355	-0.03606637	-0.013990224	-0.0665784	-0.136767	0.04968508
ENSG00000022556	-0.028923146	-0.013937543	-0.06538697	-0.13228166	0.05129496
ENSG00000022567	-0.03510136	-0.013819923	-0.06320639	-0.12798943	0.047854044
ENSG00000022840	0.045299448	0.52573454	0.007474205	0.13057788	-0.05642857
ENSG00000022976	-0.033737272	-0.013872709	-0.06377403	-0.12780143	0.046135537
ENSG00000023041	0.022527484	-0.012244163	-0.03127546	-0.0075934683	-0.013619797
ENSG00000023171	-0.026889052	-0.013888627	-0.065025456	-0.13003947	0.045663126
ENSG00000023191	0.090233184	-0.008484691	0.034677133	0.27903676	-0.11884295
ENSG00000023228	0.0052221976	-0.012840147	-0.045312796	-0.058862265	0.020818247
ENSG00000023287	0.0075205592	-0.0031555088	0.029615192	0.20410913	-0.1426213
ENSG00000023318	0.07555618	-0.010374497	0.009176536	0.1543736	-0.11489437
ENSG00000023330	0.09682332	-0.012649126	-0.03887988	-0.01955767	0.022915822
ENSG00000023445	0.021189807	-0.009640443	0.013046629	0.18519402	-0.106014766
ENSG00000023516	-0.028356368	-0.013022818	-0.048629466	-0.061833493	0.0069023157
ENSG00000023572	-0.016790345	-0.012980205	-0.047394186	-0.059787896	0.0121199405
ENSG00000023608	-0.020814825	-0.013085282	-0.050698083	-0.06980048	0.012048175
ENSG00000023697	-0.013761898	-0.011812882	-0.019357355	0.0369337	-0.0030180938
ENSG00000023734	0.106092565	0.026831869	0.04245737	0.2893599	-0.13590658
ENSG00000023839	-0.03558526	-0.01378588	-0.06293255	-0.121036984	0.039092302
ENSG00000023892	-0.02475027	-0.013091607	-0.049596086	-0.078905225	0.017838392
ENSG00000023902	-0.03214633	-0.012510346	-0.04809762	-0.05709365	0.0011276553
ENSG00000023909	0.001438333	-0.0107345125	-0.04192641	-0.035665017	0.0005292833
ENSG00000024048	-0.003969954	-0.0009553502	-0.03298787	-0.0074736746	-0.024628285
ENSG00000024422	-0.02731122	-0.011761808	-0.0195218	0.07124475	-0.057576943
ENSG00000024526	-0.03533644	-0.0136169735	-0.06517459	-0.13117233	0.046974387
ENSG00000024862	-0.0009392117	-0.01158555	-0.028437678	-0.007062464	-0.008413063
ENSG00000025039	-0.010614379	-0.013385052	-0.05393396	-0.09328706	0.035784937
ENSG00000025156	-0.030136159	-0.013332105	-0.053405125	-0.08891584	0.026161008
ENSG00000025293	-0.001583557	-0.010150338	0.0026667549	0.13650756	-0.08904643
ENSG00000025423	0.050239634	-0.013457382	-0.053858984	-0.029923711	0.24610053
ENSG00000025434	-0.016763514	-0.013057268	-0.04726587	-0.057292454	0.011835715
ENSG00000025708	-0.017665556	-0.0068786126	-0.009102952	0.102568135	-0.07559877
ENSG00000025770	-0.026022237	-0.013306253	-0.052773546	-0.08957621	0.034870498
ENSG00000025772	-0.0052956105	-0.012862234	-0.045385353	-0.05643618	0.0104974
ENSG00000025796	0.028114527	-0.009622426	0.045774866	0.12111099	-0.0272382
ENSG00000025800	0.022952316	-0.0063473526	-0.028198432	0.009033741	-0.021216631
ENSG00000026025	0.18311988	0.06455543	1.4723601	6.178449	-4.3231306
ENSG00000026103	-0.0191833	-0.012543802	-0.03885707	-0.014933248	-0.02898259
ENSG00000026297	0.050955847	-0.010039372	0.017732536	0.10871686	-0.0862132
ENSG00000026508	0.17664288	0.010341458	0.36651337	1.4390788	-0.65446967
ENSG00000026559	-0.031076618	-0.013976246	-0.066248715	-0.13577154	0.049015135
ENSG00000026652	-0.035158917	-0.013402249	-0.06045621	-0.11034709	0.03424481
ENSG00000026751	-0.033505104	-0.013003081	-0.049121324	-0.06606041	0.0072016492
ENSG00000026950	-0.031736564	-0.013169164	-0.05086435	-0.07892263	0.018316273
ENSG00000027001	-0.01657154	-0.013507454	-0.056317303	-0.1010584	0.036642272
ENSG00000027075	-0.016039895	-0.012348625	-0.035377946	-0.008805149	-0.0005997557
ENSG00000027644	-0.036059108	-0.013984292	-0.06646553	-0.13629131	0.049307253
ENSG00000027697	0.05853891	-0.005517564	0.09534065	0.592729	-0.35075927
ENSG00000027847	-0.019257927	-0.013064865	-0.054163244	-0.09751192	0.03674961
ENSG00000027869	-0.035275113	-0.013757337	-0.06284113	-0.12142342	0.040405374
ENSG00000028116	-0.01988922	-0.013046583	-0.04990393	-0.07605602	0.018806456
ENSG00000028137	-0.02848539	-0.010625233	-0.020258373	0.061272375	-0.066639654
ENSG00000028203	-0.014300296	-0.012549837	-0.033357784	-0.01999375	0.012238601
ENSG00000028277	-0.034166254	-0.010823967	-0.054298468	-0.08726125	0.021265835
ENSG00000028310	-0.026659835	-0.013068756	-0.049141757	-0.07526382	0.020339763
ENSG00000028528	0.073978536	-0.011683574	-0.023196613	0.0316966	-0.019114546
ENSG00000028839	-0.017678162	-0.0033750776	-0.032148004	0.0030993582	-0.026296161
ENSG00000029153	-0.03189493	-0.013779714	-0.06331343	-0.12492239	0.043097846
ENSG00000029363	0.018226605	-0.008791201	0.02883479	0.22587392	-0.14097418
ENSG00000029364	0.004900709	-0.012907158	-0.043050513	-0.049832173	0.009384856
ENSG00000029534	-0.035814114	0.002694066	-0.065085985	-0.13138627	0.046441082
ENSG00000029559	-0.036040887	-0.013979202	-0.06641338	-0.13601041	0.049232967
ENSG00000029639	-0.021611586	-0.013086613	-0.047340404	-0.07002014	0.030699471
ENSG00000029725	-0.012225559	-0.012351976	-0.03632807	-0.02008161	-0.0060142884
ENSG00000029993	-0.022768911	-0.01267321	-0.047597613	-0.06675146	0.034385335
ENSG00000030066	-0.028793255	-0.013293361	-0.053217065	-0.08837139	0.029023288
ENSG00000030110	-0.032561183	-0.013591983	-0.060183037	-0.11263698	0.037284926
ENSG00000030304	-0.035139658	-0.013678845	-0.060037393	-0.10821127	0.029846728
ENSG00000030419	-0.032217298	-0.013756815	-0.061714634	-0.11853679	0.04115857
ENSG00000030582	0.21644752	0.0039802864	0.2288474	1.0827425	-0.53156066
ENSG00000031003	-0.030278372	-0.012998145	-0.049481027	-0.07106906	0.01936515
ENSG00000031081	-0.034668148	-0.013511877	-0.05805288	-0.09838691	0.0403682
ENSG00000031691	-0.03358609	-0.013612603	-0.06164807	-0.11563572	0.038387757
ENSG00000031698	0.1705873	0.00059298676	0.05546946	0.2593337	-0.04095494
ENSG00000031823	-0.01615277	-0.012990975	-0.047871903	-0.07207088	0.030704577
ENSG00000032219	-0.0078816665	-0.011494444	-0.018819114	0.040043965	-0.029952098
ENSG00000032389	-0.027045442	-0.0132698	-0.052615684	-0.084096156	0.029624145
ENSG00000032444	-0.03063884	-0.012292829	-0.04760894	-0.0613027	0.014316793
ENSG00000032742	-0.026695738	-0.013463835	-0.055983454	-0.09952892	0.035304658
ENSG00000033011	-0.018598668	-0.013255222	-0.05108743	-0.082358226	0.029111246
ENSG00000033030	-0.016345428	-0.012803332	-0.045566067	-0.05337753	0.0018491166
ENSG00000033050	-0.03452515	-0.013458573	-0.058763795	-0.11171852	0.047221836
ENSG00000033100	-0.030535934	-0.013419805	-0.060639307	-0.11264142	0.0403489
ENSG00000033122	-0.035644606	-0.013899747	-0.065301776	-0.13293558	0.04758475
ENSG00000033170	-0.0007006895	-0.012992541	-0.043814298	-0.05956714	0.012358933
ENSG00000033178	-0.0116549665	-0.011876646	-0.027091337	0.00783703	-0.02946991
ENSG00000033327	-0.032754287	-0.013364286	-0.055422645	-0.08719691	0.041475452
ENSG00000033627	-0.018021222	-0.012526315	-0.043777026	-0.045590505	0.021548714
ENSG00000033800	0.14045969	-0.009321068	0.028578345	0.24985445	-0.17933857
ENSG00000033867	-0.0253357	-0.012248954	-0.03603913	-0.004922317	-0.030764736
ENSG00000034053	-0.03564321	-0.013855341	-0.06369133	-0.1282806	0.044509288
ENSG00000034152	0.0030911232	0.2882678	-0.0093131345	0.117542215	-0.040937874
ENSG00000034239	-0.035907324	-0.013945985	-0.06540543	-0.13299125	0.04720509
ENSG00000034510	0.20743497	0.04919906	0.9685311	3.9728954	-1.8994255
ENSG00000034533	-0.028861545	-0.013446921	-0.057064775	-0.099101946	0.029075056
ENSG00000034677	-0.003405582	-0.00076424895	0.013066839	0.17202313	-0.11981361
ENSG00000034693	-0.01764103	-0.013082396	-0.047002256	-0.059290685	0.013262544
ENSG00000034713	0.091418095	0.19199185	0.074658915	0.42604062	-0.17590928
ENSG00000034971	-0.015166211	-0.0054982677	0.1088482	0.73838276	-0.6340745
ENSG00000035115	0.037872244	-0.012762817	-0.01076893	-0.036620643	0.047921244
ENSG00000035141	0.0046661943	-0.012295733	-0.027579783	-0.027309746	0.014304235
ENSG00000035403	-0.01438252	-0.010639411	-0.028444305	0.012044763	-0.024147607
ENSG00000035499	-0.03565586	-0.013766638	-0.06567438	-0.1332728	0.047815878
ENSG00000035664	-0.032896027	-0.01357793	-0.058597434	-0.0968896	0.06864495
ENSG00000035681	-0.027144954	-0.012357005	-0.033066854	-0.019715063	-0.019730426
ENSG00000035687	0.015352511	-0.0123875495	-0.035375103	-0.017848771	0.001227351
ENSG00000035720	-0.0127026085	-0.013582128	-0.05986702	-0.10929849	0.033309534
ENSG00000035862	-0.01754909	-0.007361754	0.060989227	0.44914973	-0.3701433
ENSG00000035928	-0.016618673	-0.01207118	-0.015186653	-0.007811153	0.03294321
ENSG00000036054	-0.005898947	-0.012145893	-0.03612916	-0.016811885	-0.020039055
ENSG00000036257	-0.015840633	-0.01198253	-0.030884437	0.003195577	-0.015425974
ENSG00000036448	-0.03239413	-0.0138509665	-0.06389084	-0.1277569	0.046688564
ENSG00000036473	-0.035903517	-0.013935972	-0.0652148	-0.13240536	0.047036946
ENSG00000036530	-0.035131548	-0.013912564	-0.06402413	-0.1302327	0.04547726
ENSG00000036549	-0.023413222	-0.013004797	-0.047324695	-0.066258185	0.014003572
ENSG00000036565	-0.036079094	-0.01399139	-0.06661445	-0.13686322	0.049740452
ENSG00000036672	-0.035165574	-0.013735925	-0.058514304	-0.11674049	0.037413534
ENSG00000036828	-0.036061525	-0.013980446	-0.06515797	-0.13679647	0.04954892
ENSG00000037042	-0.031503554	-0.013139283	-0.048917647	-0.08211757	0.01949946
ENSG00000037241	-0.015477989	-0.012383737	-0.033176307	-0.018641265	0.022474226
ENSG00000037280	-0.03579897	-0.013824117	-0.065044746	-0.12993413	0.047902644
ENSG00000037474	-0.009770323	-0.012738998	-0.044004045	-0.052742515	0.011879607
ENSG00000037637	-0.01283416	-0.013074316	-0.04725054	-0.06497559	0.0065618376
ENSG00000037749	-0.032517955	-0.013622628	-0.06149449	-0.11490022	0.03629305
ENSG00000037757	-0.025347173	-0.013583767	-0.057701033	-0.10854225	0.039524846
ENSG00000037897	-0.0210384	-0.013165821	-0.046383195	-0.09041628	0.029386766
ENSG00000037965	-0.035933837	-0.013944659	-0.06551797	-0.13258463	0.04654412
ENSG00000038002	-0.02042472	-0.012856486	-0.034509253	-0.050188154	0.02521381
ENSG00000038210	-0.028372247	-0.013764419	-0.06241264	-0.12028426	0.04778178
ENSG00000038219	-0.015329538	-0.0102906395	-0.0129146	0.06289787	-0.057972003
ENSG00000038274	0.05758514	0.0050451313	-0.013012264	0.08264341	-0.06134769
ENSG00000038295	-0.03543459	-0.013831741	-0.0632253	-0.123316795	0.041612376
ENSG00000038358	-0.030846683	-0.013837464	-0.06398457	-0.12688313	0.04431694
ENSG00000038382	-0.03012554	-0.012605427	-0.040589802	-0.024418632	-0.01527022
ENSG00000038427	-0.012145959	-0.0033049004	0.07451427	0.52517563	-0.42330116
ENSG00000038532	-0.030600695	-0.012470824	-0.054022476	-0.08546977	0.030129608
ENSG00000038945	-0.03205442	-0.01198325	-0.0387886	-0.01377959	-0.01989146
ENSG00000039068	0.05724644	-0.012815206	-0.021631103	-0.051210493	0.079755105
ENSG00000039123	-0.00096357125	-0.012733855	-0.040277265	-0.04999669	0.0038644476
ENSG00000039139	-0.030795502	-0.0138705345	-0.063366905	-0.12643076	0.04778596
ENSG00000039319	-0.018425787	-0.012520823	-0.038100366	-0.024623787	-0.011945694
ENSG00000039523	-0.025526468	-0.012791732	-0.044523507	-0.052357715	0.00419984
ENSG00000039537	-0.03537262	-0.013706197	-0.058880392	-0.111122735	0.030178618
ENSG00000039560	-0.02725565	-0.01275434	-0.03822111	-0.012095768	0.0590839
ENSG00000039600	-0.03606171	-0.013980261	-0.06649948	-0.13634132	0.049374007
ENSG00000039650	-0.025405247	-0.009922632	-0.047954433	-0.07843572	0.027554171
ENSG00000039987	-0.036059383	-0.013901831	-0.06649953	-0.13636343	0.049440254
ENSG00000040199	-0.031809393	-0.013352841	-0.063007616	-0.12198334	0.040625174
ENSG00000040275	-0.033528477	-0.013451066	-0.059023578	-0.10983942	0.03484713
ENSG00000040341	-0.018873695	-0.013233348	-0.051055644	-0.07988349	0.029759357
ENSG00000040487	-0.031286452	-0.013695635	-0.058833174	-0.11348576	0.044169333
ENSG00000040531	-0.020645555	-0.013452944	-0.054450493	-0.0993074	0.041215055
ENSG00000040608	-0.03560085	-0.0139321415	-0.064867765	-0.13188517	0.048823524
ENSG00000040633	-0.020287609	-0.013298103	-0.055745754	-0.09880056	0.040316287
ENSG00000040731	-0.036066487	-0.013972415	-0.06652103	-0.13644555	0.049444035
ENSG00000040933	-0.033865757	-0.013383432	-0.056175902	-0.09317029	0.025579937
ENSG00000041353	-0.0334265	-0.013536	-0.057086326	-0.11533936	0.06068595
ENSG00000041357	0.0597844	-0.005156682	0.09693588	0.48813784	-0.20385772
ENSG00000041515	-0.03585297	-0.013962703	-0.06630131	-0.13552326	0.048814405
ENSG00000041802	-0.01985209	-0.012570493	-0.03555781	-0.035252776	-0.0019640145
ENSG00000041880	-0.02850288	-0.013575554	-0.058557715	-0.100744225	0.036421627
ENSG00000041982	-0.030589437	-0.01239975	-0.036368586	0.0049714856	-0.046039145
ENSG00000041988	-0.029757291	-0.013340126	-0.052331995	-0.08939883	0.027616989
ENSG00000042062	-0.03416071	-0.012528151	-0.05208732	-0.06924495	0.0025525095
ENSG00000042088	-0.03173645	-0.013436376	-0.05750977	-0.10453868	0.02960747
ENSG00000042286	-0.01835908	-0.013546042	-0.05775073	-0.09681971	0.030343369
ENSG00000042304	-0.03607638	-0.013989164	-0.06658366	-0.13677388	0.049681637
ENSG00000042317	-0.03244621	-0.013524698	-0.056083284	-0.10177084	0.031739365
